Date,Time,J1 diff (mV),J1 oversampled (mV),J2+ (mV),J3 diff (mV),J4 oversampled (mV), J4 (mV), J4+ (mV),J4- (mV), J4+ oversampled (mV),J4- oversampled (mV),Coin battery (mV)
12/19/22,11:12:54,104.22,104.39,34,-36,6.09,5.94,57.44,51.5,57.62,51.53,190
12/19/22,11:12:59,104.28,104.4,34,-36,6.1,5.94,57.5,51.56,57.69,51.59,190
12/19/22,11:13:04,104.44,104.41,34,-36,6.11,5.94,57.44,51.5,57.64,51.53,190
12/19/22,11:13:09,104.34,104.42,34,-36,6.12,5.97,57.5,51.53,57.71,51.58,188
12/19/22,11:13:14,104.25,104.42,34,-36,6.13,5.94,57.44,51.5,57.66,51.53,190
12/19/22,11:13:19,104.34,104.43,34,-36,6.13,6.03,57.56,51.53,57.72,51.58,190
12/19/22,11:13:24,104.37,104.42,34,-36,6.15,6.03,57.5,51.47,57.68,51.53,190
12/19/22,11:13:29,104.47,104.43,34,-36,6.16,6,57.53,51.53,57.75,51.59,188
12/19/22,11:13:34,104.37,104.41,34,-36,6.17,6,57.5,51.5,57.7,51.53,190
12/19/22,11:13:39,104.47,104.43,34,-36,6.17,6,57.53,51.53,57.76,51.58,190
12/19/22,11:13:44,104.5,104.44,34,-36,6.19,6.06,57.56,51.5,57.71,51.52,188
12/19/22,11:13:49,104.37,104.44,34,-36,6.2,6,57.56,51.56,57.78,51.58,190
12/19/22,11:13:54,104.44,104.43,34,-36,6.21,6,57.5,51.5,57.74,51.53,190
12/19/22,11:13:59,104.47,104.43,34,-36,6.22,6.03,57.56,51.53,57.8,51.58,190
12/19/22,11:14:04,104.41,104.45,34,-36,6.22,6,57.5,51.5,57.75,51.52,190
12/19/22,11:14:09,104.44,104.44,34,-36,6.24,6.03,57.59,51.56,57.82,51.58,192
12/19/22,11:14:14,104.47,104.46,34,-36,6.24,6.09,57.56,51.47,57.77,51.52,192
12/19/22,11:14:19,104.41,104.44,34,-36,6.26,6.09,57.66,51.56,57.83,51.58,190
12/19/22,11:14:24,104.5,104.45,34,-36,6.27,6.16,57.63,51.47,57.79,51.53,190
12/19/22,11:14:29,104.53,104.47,34,-36,6.28,6.06,57.66,51.59,57.86,51.58,192
12/19/22,11:14:34,104.5,104.45,34,-36,6.29,6.06,57.56,51.5,57.82,51.53,190
12/19/22,11:14:39,104.53,104.48,34,-36,6.3,6.12,57.66,51.53,57.88,51.58,192
12/19/22,11:14:44,104.53,104.5,34,-36,6.31,6.12,57.59,51.47,57.83,51.52,188
12/19/22,11:14:49,104.41,104.49,34,-36,6.32,6.16,57.69,51.53,57.9,51.58,190
12/19/22,11:14:54,104.5,104.51,34,-36,6.33,6.12,57.63,51.5,57.86,51.52,188
12/19/22,11:14:59,104.53,104.52,34,-36,6.34,6.19,57.72,51.53,57.92,51.58,190
12/19/22,11:15:04,104.66,104.53,34,-36,6.35,6.16,57.66,51.5,57.88,51.52,188
12/19/22,11:15:09,104.47,104.53,34,-36,6.37,6.19,57.72,51.53,57.95,51.58,188
12/19/22,11:15:14,104.5,104.52,34,-36,6.38,6.19,57.69,51.5,57.9,51.52,188
12/19/22,11:15:19,104.37,104.55,34,-36,6.39,6.25,57.81,51.56,57.97,51.58,190
12/19/22,11:15:24,104.47,104.57,34,-36,6.4,6.28,57.75,51.47,57.92,51.52,190
12/19/22,11:15:29,104.56,104.56,34,-36,6.41,6.28,57.81,51.53,57.98,51.58,190
12/19/22,11:15:34,104.56,104.57,34,-36,6.42,6.28,57.75,51.47,57.94,51.52,192
12/19/22,11:15:39,104.59,104.57,34,-36,6.43,6.22,57.75,51.53,58.01,51.58,188
12/19/22,11:15:44,104.53,104.57,34,-36,6.44,6.25,57.75,51.5,57.96,51.52,190
12/19/22,11:15:49,104.56,104.6,34,-36,6.46,6.34,57.88,51.53,58.03,51.57,190
12/19/22,11:15:54,104.59,104.6,34,-36,6.47,6.31,57.81,51.5,57.99,51.52,190
12/19/22,11:15:59,104.66,104.6,34,-36,6.49,6.34,57.88,51.53,58.06,51.57,190
12/19/22,11:16:04,104.56,104.6,34,-36,6.48,6.37,57.84,51.47,58,51.52,190
12/19/22,11:16:09,104.5,104.61,34,-36,6.51,6.34,57.88,51.53,58.08,51.57,188
12/19/22,11:16:14,104.53,104.62,34,-36,6.52,6.28,57.78,51.5,58.04,51.52,192
12/19/22,11:16:19,104.66,104.62,34,-36,6.54,6.34,57.91,51.56,58.1,51.57,190
12/19/22,11:16:24,104.66,104.63,34,-36,6.54,6.31,57.81,51.5,58.05,51.52,188
12/19/22,11:16:29,104.53,104.62,34,-36,6.55,6.37,57.94,51.56,58.12,51.57,192
12/19/22,11:16:34,104.56,104.61,34,-36,6.57,6.37,57.88,51.5,58.09,51.51,192
12/19/22,11:16:39,104.56,104.63,34,-36,6.58,6.41,57.94,51.53,58.15,51.57,192
12/19/22,11:16:44,104.5,104.65,34,-36,6.59,6.41,57.91,51.5,58.11,51.52,192
12/19/22,11:16:49,104.5,104.63,34,-36,6.61,6.44,57.97,51.53,58.18,51.57,190
12/19/22,11:16:54,104.56,104.63,34,-36,6.62,6.47,57.94,51.47,58.13,51.51,190
12/19/22,11:16:59,104.72,104.66,34,-36,6.64,6.44,57.97,51.53,58.2,51.57,192
12/19/22,11:17:04,104.62,104.65,34,-36,6.64,6.47,57.97,51.5,58.16,51.51,192
12/19/22,11:17:09,104.56,104.65,34,-36,6.66,6.47,58.03,51.56,58.23,51.57,192
12/19/22,11:17:14,104.59,104.63,34,-36,6.68,6.53,58,51.47,58.19,51.51,190
12/19/22,11:17:19,104.66,104.66,34,-36,6.68,6.5,58.03,51.53,58.25,51.56,190
12/19/22,11:17:24,104.5,104.67,34,-36,6.7,6.53,58,51.47,58.21,51.51,190
12/19/22,11:17:29,104.69,104.69,34,-36,6.71,6.5,58.03,51.53,58.28,51.57,192
12/19/22,11:17:34,104.72,104.68,34,-36,6.72,6.53,58,51.47,58.23,51.51,190
12/19/22,11:17:39,104.69,104.69,34,-36,6.73,6.5,58.06,51.56,58.3,51.57,188
12/19/22,11:17:44,104.66,104.69,34,-36,6.74,6.56,58.03,51.47,58.26,51.51,188
12/19/22,11:17:49,104.66,104.7,34,-36,6.76,6.56,58.09,51.53,58.32,51.57,190
12/19/22,11:17:54,104.66,104.7,34,-36,6.77,6.66,58.13,51.47,58.28,51.51,190
12/19/22,11:17:59,104.78,104.7,34,-36,6.79,6.56,58.09,51.53,58.35,51.57,190
12/19/22,11:18:04,104.72,104.71,34,-36,6.79,6.62,58.13,51.5,58.3,51.51,188
12/19/22,11:18:09,104.62,104.71,34,-36,6.81,6.62,58.16,51.53,58.38,51.56,188
12/19/22,11:18:14,104.62,104.71,34,-36,6.82,6.69,58.19,51.5,58.33,51.51,188
12/19/22,11:18:19,104.62,104.72,34,-36,6.84,6.62,58.16,51.53,58.4,51.56,192
12/19/22,11:18:24,104.72,104.74,34,-36,6.84,6.69,58.19,51.5,58.35,51.51,190
12/19/22,11:18:29,104.69,104.74,34,-36,6.86,6.69,58.22,51.53,58.42,51.56,188
12/19/22,11:18:34,104.78,104.75,34,-36,6.88,6.72,58.19,51.47,58.38,51.51,190
12/19/22,11:18:39,104.78,104.77,34,-36,6.88,6.72,58.25,51.53,58.44,51.56,192
12/19/22,11:18:44,104.78,104.78,34,-36,6.9,6.72,58.19,51.47,58.4,51.51,190
12/19/22,11:18:49,104.78,104.78,34,-36,6.92,6.75,58.28,51.53,58.48,51.56,190
12/19/22,11:18:54,104.94,104.79,34,-36,6.93,6.75,58.22,51.47,58.43,51.51,190
12/19/22,11:18:59,104.72,104.79,34,-36,6.94,6.81,58.31,51.5,58.51,51.56,192
12/19/22,11:19:04,104.72,104.81,34,-36,6.96,6.81,58.28,51.47,58.46,51.5,190
12/19/22,11:19:09,104.81,104.81,34,-36,6.98,6.81,58.31,51.5,58.54,51.56,190
12/19/22,11:19:14,104.78,104.83,34,-36,6.99,6.75,58.22,51.47,58.49,51.5,190
12/19/22,11:19:19,104.81,104.85,34,-36,7,6.78,58.31,51.53,58.56,51.56,192
12/19/22,11:19:24,104.84,104.85,34,-36,7.01,6.84,58.31,51.47,58.51,51.51,190
12/19/22,11:19:29,104.81,104.86,34,-36,7.03,6.87,58.41,51.53,58.59,51.56,192
12/19/22,11:19:34,104.81,104.85,34,-36,7.04,6.84,58.31,51.47,58.55,51.5,190
12/19/22,11:19:39,104.91,104.87,34,-36,7.05,6.84,58.38,51.53,58.61,51.56,188
12/19/22,11:19:44,104.87,104.85,34,-36,7.07,6.87,58.34,51.47,58.58,51.5,190
12/19/22,11:19:49,104.91,104.85,34,-36,7.09,6.91,58.44,51.53,58.65,51.56,190
12/19/22,11:19:54,104.97,104.86,34,-36,7.1,6.94,58.41,51.47,58.6,51.5,190
12/19/22,11:19:59,104.84,104.85,34,-36,7.11,6.94,58.47,51.53,58.67,51.56,190
12/19/22,11:20:04,104.81,104.88,34,-36,7.12,6.97,58.47,51.5,58.63,51.5,192
12/19/22,11:20:09,104.94,104.9,34,-36,7.14,7,58.53,51.53,58.69,51.56,190
12/19/22,11:20:14,104.84,104.89,34,-36,7.15,7.03,58.47,51.44,58.65,51.5,192
12/19/22,11:20:19,104.91,104.91,34,-36,7.16,7,58.5,51.5,58.72,51.56,192
12/19/22,11:20:24,104.87,104.89,34,-36,7.18,6.97,58.44,51.47,58.68,51.5,190
12/19/22,11:20:29,104.97,104.91,34,-36,7.2,7.03,58.53,51.5,58.75,51.56,194
12/19/22,11:20:34,104.87,104.93,34,-36,7.21,7.03,58.5,51.47,58.71,51.5,192
12/19/22,11:20:39,104.94,104.93,34,-36,7.22,7.09,58.59,51.5,58.78,51.56,190
12/19/22,11:20:44,104.94,104.91,34,-36,7.23,7.06,58.53,51.47,58.74,51.5,190
12/19/22,11:20:49,104.84,104.93,34,-36,7.24,7.09,58.63,51.53,58.8,51.56,190
12/19/22,11:20:54,104.94,104.94,34,-36,7.26,7.09,58.56,51.47,58.76,51.5,190
12/19/22,11:20:59,104.75,104.93,34,-36,7.27,7.09,58.63,51.53,58.83,51.56,190
12/19/22,11:21:04,104.87,104.93,34,-36,7.29,7.12,58.59,51.47,58.79,51.5,190
12/19/22,11:21:09,105,104.93,34,-36,7.3,7.06,58.63,51.56,58.86,51.55,188
12/19/22,11:21:14,104.84,104.95,34,-36,7.31,7.12,58.59,51.47,58.81,51.5,188
12/19/22,11:21:19,105.03,104.95,34,-36,7.33,7.16,58.69,51.53,58.88,51.55,190
12/19/22,11:21:24,104.84,104.97,34,-36,7.34,7.19,58.63,51.44,58.84,51.5,190
12/19/22,11:21:29,104.91,104.97,34,-36,7.36,7.16,58.69,51.53,58.91,51.55,192
12/19/22,11:21:34,105,104.98,34,-36,7.37,7.16,58.63,51.47,58.87,51.5,192
12/19/22,11:21:39,104.94,104.99,34,-36,7.38,7.22,58.72,51.5,58.94,51.56,192
12/19/22,11:21:44,105.03,105,34,-36,7.4,7.22,58.69,51.47,58.9,51.5,190
12/19/22,11:21:49,105,105,34,-36,7.42,7.25,58.78,51.53,58.97,51.55,190
12/19/22,11:21:54,104.84,105,34,-36,7.43,7.25,58.72,51.47,58.93,51.5,190
12/19/22,11:21:59,104.97,105.01,34,-36,7.45,7.28,58.78,51.5,59,51.55,190
12/19/22,11:22:04,105,105.01,34,-36,7.45,7.31,58.78,51.47,58.95,51.5,190
12/19/22,11:22:09,104.91,105.01,34,-36,7.48,7.34,58.84,51.5,59.03,51.55,188
12/19/22,11:22:14,105,105.02,34,-36,7.49,7.28,58.75,51.47,58.99,51.5,190
12/19/22,11:22:19,105.03,105.03,34,-36,7.5,7.37,58.88,51.5,59.05,51.55,190
12/19/22,11:22:24,104.97,105.02,34,-36,7.52,7.41,58.84,51.44,59.01,51.49,190
12/19/22,11:22:29,105.12,105.05,34,-36,7.53,7.34,58.88,51.53,59.08,51.55,190
12/19/22,11:22:34,105.06,105.03,34,-36,7.55,7.31,58.78,51.47,59.04,51.49,188
12/19/22,11:22:39,105.06,105.06,34,-36,7.56,7.41,58.91,51.5,59.1,51.55,190
12/19/22,11:22:44,105.16,105.06,34,-36,7.57,7.44,58.88,51.44,59.07,51.5,190
12/19/22,11:22:49,105.06,105.06,34,-36,7.59,7.44,58.94,51.5,59.14,51.55,192
12/19/22,11:22:54,104.97,105.07,34,-36,7.6,7.44,58.88,51.44,59.1,51.5,188
12/19/22,11:22:59,105.09,105.06,34,-36,7.61,7.44,58.94,51.5,59.16,51.55,188
12/19/22,11:23:04,105,105.08,34,-36,7.63,7.44,58.91,51.47,59.12,51.49,190
12/19/22,11:23:09,105.03,105.1,34,-36,7.65,7.44,58.94,51.5,59.19,51.54,190
12/19/22,11:23:14,105.12,105.08,34,-36,7.65,7.47,58.94,51.47,59.15,51.49,192
12/19/22,11:23:19,105.16,105.11,34,-36,7.66,7.53,59.03,51.5,59.21,51.55,188
12/19/22,11:23:24,105.16,105.11,34,-36,7.68,7.5,58.97,51.47,59.17,51.49,190
12/19/22,11:23:29,105.03,105.13,34,-36,7.7,7.53,59.03,51.5,59.25,51.55,192
12/19/22,11:23:34,105.22,105.13,34,-36,7.7,7.5,58.97,51.47,59.2,51.49,190
12/19/22,11:23:39,105.09,105.12,34,-36,7.72,7.56,59.06,51.5,59.27,51.55,188
12/19/22,11:23:44,105.06,105.12,34,-36,7.74,7.56,59.03,51.47,59.23,51.49,188
12/19/22,11:23:49,105.12,105.12,34,-36,7.75,7.53,59.06,51.53,59.3,51.55,188
12/19/22,11:23:54,104.91,105.13,34,-36,7.76,7.56,59.03,51.47,59.25,51.49,192
12/19/22,11:23:59,105.06,105.14,34,-36,7.78,7.59,59.09,51.5,59.32,51.55,188
12/19/22,11:24:04,105.16,105.14,34,-36,7.78,7.62,59.09,51.47,59.28,51.49,190
12/19/22,11:24:09,105.12,105.16,34,-36,7.8,7.56,59.09,51.53,59.35,51.55,188
12/19/22,11:24:14,105.09,105.18,34,-36,7.81,7.62,59.09,51.47,59.3,51.49,188
12/19/22,11:24:19,105.25,105.19,34,-36,7.83,7.69,59.22,51.53,59.37,51.54,190
12/19/22,11:24:24,105.19,105.18,34,-36,7.84,7.69,59.16,51.47,59.33,51.49,190
12/19/22,11:24:29,105.09,105.19,34,-36,7.86,7.66,59.16,51.5,59.4,51.54,188
12/19/22,11:24:34,105.16,105.19,34,-36,7.86,7.66,59.13,51.47,59.35,51.49,188
12/19/22,11:24:39,105.19,105.2,34,-36,7.87,7.72,59.22,51.5,59.42,51.55,188
12/19/22,11:24:44,105.16,105.2,34,-36,7.89,7.69,59.16,51.47,59.38,51.49,190
12/19/22,11:24:49,105.16,105.22,34,-36,7.9,7.72,59.22,51.5,59.45,51.55,190
12/19/22,11:24:54,105.22,105.2,34,-36,7.92,7.78,59.22,51.44,59.41,51.49,192
12/19/22,11:24:59,105.16,105.22,34,-36,7.93,7.75,59.25,51.5,59.48,51.54,192
12/19/22,11:25:04,105.16,105.21,34,-36,7.94,7.78,59.25,51.47,59.43,51.49,190
12/19/22,11:25:09,105.22,105.22,34,-36,7.96,7.78,59.28,51.5,59.5,51.54,192
12/19/22,11:25:14,105.19,105.22,34,-36,7.97,7.81,59.25,51.44,59.46,51.49,190
12/19/22,11:25:19,105.25,105.23,34,-36,7.99,7.84,59.34,51.5,59.53,51.54,188
12/19/22,11:25:24,105.22,105.22,34,-36,8,7.81,59.25,51.44,59.49,51.49,192
12/19/22,11:25:29,105.16,105.21,34,-36,8.01,7.87,59.38,51.5,59.55,51.54,190
12/19/22,11:25:34,105.37,105.27,34,-36,8.03,7.81,59.28,51.47,59.51,51.49,188
12/19/22,11:25:39,105.22,105.28,34,-36,8.04,7.84,59.34,51.5,59.58,51.54,190
12/19/22,11:25:44,105.06,105.29,34,-36,8.05,7.87,59.34,51.47,59.54,51.49,190
12/19/22,11:25:49,105.25,105.29,34,-36,8.07,7.91,59.41,51.5,59.61,51.54,190
12/19/22,11:25:54,105.16,105.28,34,-36,8.08,7.87,59.34,51.47,59.56,51.48,190
12/19/22,11:25:59,105.19,105.28,34,-36,8.09,7.91,59.41,51.5,59.63,51.54,192
12/19/22,11:26:04,105.25,105.29,34,-36,8.1,7.91,59.34,51.44,59.59,51.49,188
12/19/22,11:26:09,105.25,105.28,34,-36,8.13,7.91,59.41,51.5,59.66,51.53,192
12/19/22,11:26:14,105.09,105.28,34,-36,8.13,7.94,59.41,51.47,59.62,51.48,190
12/19/22,11:26:19,105.41,105.28,34,-36,8.15,7.97,59.47,51.5,59.69,51.54,192
12/19/22,11:26:24,105.28,105.3,34,-36,8.16,7.97,59.41,51.44,59.64,51.49,192
12/19/22,11:26:29,105.31,105.31,34,-36,8.17,8.03,59.53,51.5,59.71,51.54,194
12/19/22,11:26:34,105.28,105.31,34,-36,8.18,8,59.44,51.44,59.67,51.48,192
12/19/22,11:26:39,105.31,105.31,34,-36,8.2,8,59.5,51.5,59.74,51.54,192
12/19/22,11:26:44,105.31,105.33,34,-36,8.21,8.03,59.47,51.44,59.69,51.48,190
12/19/22,11:26:49,105.34,105.35,34,-36,8.23,8.06,59.56,51.5,59.76,51.53,192
12/19/22,11:26:54,105.34,105.34,34,-36,8.24,8.06,59.5,51.44,59.72,51.48,190
12/19/22,11:26:59,105.28,105.36,34,-36,8.26,8.09,59.59,51.5,59.79,51.53,192
12/19/22,11:27:04,105.34,105.37,34,-36,8.27,8.13,59.56,51.44,59.75,51.48,190
12/19/22,11:27:09,105.44,105.37,34,-36,8.29,8.06,59.59,51.53,59.82,51.54,190
12/19/22,11:27:14,105.25,105.36,34,-36,8.3,8.09,59.53,51.44,59.78,51.48,192
12/19/22,11:27:19,105.47,105.38,34,-36,8.31,8.09,59.59,51.5,59.85,51.54,192
12/19/22,11:27:24,105.41,105.4,34,-36,8.33,8.16,59.59,51.44,59.81,51.48,192
12/19/22,11:27:29,105.34,105.37,34,-36,8.34,8.13,59.63,51.5,59.88,51.53,190
12/19/22,11:27:34,105.34,105.42,34,-36,8.35,8.19,59.63,51.44,59.83,51.48,190
12/19/22,11:27:39,105.47,105.41,34,-36,8.36,8.16,59.66,51.5,59.9,51.53,190
12/19/22,11:27:44,105.5,105.42,34,-36,8.38,8.22,59.66,51.44,59.86,51.48,188
12/19/22,11:27:49,105.37,105.41,34,-36,8.4,8.22,59.72,51.5,59.94,51.53,190
12/19/22,11:27:54,105.34,105.43,34,-36,8.41,8.22,59.66,51.44,59.89,51.48,190
12/19/22,11:27:59,105.53,105.46,34,-36,8.42,8.28,59.75,51.47,59.96,51.53,190
12/19/22,11:28:04,105.41,105.44,34,-36,8.43,8.25,59.69,51.44,59.91,51.48,192
12/19/22,11:28:09,105.41,105.46,34,-36,8.46,8.31,59.78,51.47,59.99,51.53,192
12/19/22,11:28:14,105.41,105.45,34,-36,8.47,8.25,59.69,51.44,59.94,51.48,192
12/19/22,11:28:19,105.44,105.45,34,-36,8.49,8.28,59.78,51.5,60.02,51.53,190
12/19/22,11:28:24,105.44,105.48,34,-36,8.49,8.34,59.78,51.44,59.97,51.48,190
12/19/22,11:28:29,105.31,105.48,34,-36,8.51,8.34,59.84,51.5,60.04,51.53,190
12/19/22,11:28:34,105.34,105.48,34,-36,8.52,8.38,59.81,51.44,60,51.48,190
12/19/22,11:28:39,105.41,105.47,34,-36,8.53,8.38,59.88,51.5,60.06,51.53,190
12/19/22,11:28:44,105.47,105.48,34,-36,8.55,8.31,59.78,51.47,60.03,51.47,192
12/19/22,11:28:49,105.44,105.48,34,-36,8.57,8.38,59.88,51.5,60.1,51.53,192
12/19/22,11:28:54,105.44,105.49,34,-36,8.58,8.34,59.78,51.44,60.05,51.48,190
12/19/22,11:28:59,105.44,105.5,34,-36,8.6,8.38,59.88,51.5,60.12,51.53,192
12/19/22,11:29:04,105.62,105.51,34,-36,8.61,8.41,59.84,51.44,60.08,51.48,188
12/19/22,11:29:09,105.41,105.5,34,-36,8.62,8.41,59.91,51.5,60.15,51.53,192
12/19/22,11:29:14,105.47,105.53,34,-36,8.63,8.47,59.91,51.44,60.1,51.47,190
12/19/22,11:29:19,105.53,105.53,34,-36,8.65,8.47,59.97,51.5,60.18,51.53,190
12/19/22,11:29:24,105.47,105.54,34,-36,8.66,8.47,59.91,51.44,60.13,51.47,190
12/19/22,11:29:29,105.53,105.54,34,-36,8.67,8.53,60,51.47,60.2,51.53,192
12/19/22,11:29:34,105.47,105.53,34,-36,8.69,8.47,59.91,51.44,60.16,51.47,192
12/19/22,11:29:39,105.62,105.55,34,-36,8.7,8.5,60,51.5,60.23,51.53,192
12/19/22,11:29:44,105.44,105.55,34,-36,8.72,8.59,60,51.41,60.19,51.47,192
12/19/22,11:29:49,105.56,105.54,34,-36,8.73,8.53,60.03,51.5,60.26,51.53,192
12/19/22,11:29:54,105.53,105.54,34,-36,8.74,8.53,59.97,51.44,60.22,51.47,190
12/19/22,11:29:59,105.69,105.54,34,-36,8.76,8.56,60.06,51.5,60.29,51.53,194
12/19/22,11:30:04,105.56,105.56,34,-36,8.76,8.59,60.03,51.44,60.24,51.47,194
12/19/22,11:30:09,105.56,105.56,34,-36,8.78,8.63,60.09,51.47,60.31,51.53,192
12/19/22,11:30:14,105.47,105.58,34,-36,8.8,8.59,60.03,51.44,60.27,51.47,190
12/19/22,11:30:19,105.53,105.58,34,-36,8.82,8.59,60.09,51.5,60.35,51.53,192
12/19/22,11:30:24,105.41,105.58,34,-36,8.83,8.59,60.06,51.47,60.3,51.47,192
12/19/22,11:30:29,105.75,105.59,34,-36,8.84,8.69,60.16,51.47,60.37,51.53,190
12/19/22,11:30:34,105.59,105.59,34,-36,8.86,8.66,60.09,51.44,60.33,51.47,190
12/19/22,11:30:39,105.56,105.58,34,-36,8.88,8.69,60.19,51.5,60.4,51.53,190
12/19/22,11:30:44,105.66,105.61,34,-36,8.88,8.69,60.13,51.44,60.35,51.47,190
12/19/22,11:30:49,105.5,105.62,34,-36,8.9,8.75,60.22,51.47,60.42,51.52,192
12/19/22,11:30:54,105.66,105.62,34,-36,8.91,8.75,60.19,51.44,60.38,51.48,192