,Times (s),Current (A),Current_STD (A),Voltage (V)
0,0.17196917533874512,0.01449568,0.0,3.6
1,0.3426175117492676,0.01449646,0.0,3.6
2,0.513728141784668,0.01449339,0.0,3.6
3,0.6856763362884521,0.01449863,0.0,3.6
4,0.8563697338104248,0.01449947,0.0,3.6
5,1.029609203338623,0.01449796,0.0,3.6
6,1.1996574401855469,0.01449752,0.0,3.6
7,1.371659755706787,0.01449786,0.0,3.6
8,1.556628704071045,0.01449716,0.0,3.6
9,1.7273902893066406,0.01449305,0.0,3.6
10,1.9004740715026855,0.01449246,0.0,3.6
11,2.070434093475342,0.01449432,0.0,3.6
12,2.2416534423828125,0.01449517,0.0,3.6
13,2.4121313095092773,0.01449502,0.0,3.6
14,2.5826423168182373,0.01449464,0.0,3.6
15,2.7542669773101807,0.01449512,0.0,3.6
16,2.9257075786590576,0.01448987,0.0,3.6
17,3.0949623584747314,0.01448837,0.0,3.6
18,3.2673821449279785,0.01448936,0.0,3.6
19,3.4385058879852295,0.0144886,0.0,3.6
20,3.6106719970703125,0.02816297,0.0,3.6
21,3.7807915210723877,0.03389083,0.0,3.6
22,3.950201988220215,0.03133114,0.0,3.6
23,4.1224799156188965,0.02770952,0.0,3.6
24,4.291734933853149,0.03281566,0.0,3.6
25,4.4641993045806885,0.02983238,0.0,3.6
26,4.636017084121704,0.02791352,0.0,3.6
27,4.80739951133728,0.03761297,0.0,3.6
28,4.9791765213012695,0.03763768,0.0,3.6
29,5.151238203048706,0.03771215,0.0,3.6
30,5.321693658828735,0.03779874,0.0,3.6
31,5.492472887039185,0.03786004,0.0,3.6
32,5.664339780807495,0.03790644,0.0,3.6
33,5.83551549911499,0.03793282,0.0,3.6
34,6.007062673568726,0.0379521,0.0,3.6
35,6.178229570388794,0.03796255,0.0,3.6
36,6.346650123596191,0.03796826,0.0,3.6
37,6.519345760345459,0.03796852,0.0,3.6
38,6.691789388656616,0.0379732,0.0,3.6
39,6.861122369766235,0.03797746,0.0,3.6
40,7.0312230587005615,0.03797575,0.0,3.6
41,7.202176570892334,0.03797825,0.0,3.6
42,7.373913764953613,0.03797542,0.0,3.6
43,7.544646978378296,0.03797667,0.0,3.6
44,7.715251445770264,0.0379784,0.0,3.6
45,7.886512279510498,0.03797526,0.0,3.6
46,8.057104110717773,0.03797522,0.0,3.6
47,8.227195739746094,0.03797647,0.0,3.6
48,8.401278257369995,0.03797856,0.0,3.6
49,8.572262525558472,0.03797471,0.0,3.6
50,8.742861032485962,0.03797596,0.0,3.6
51,8.912508010864258,0.03797516,0.0,3.6
52,9.082824230194092,0.03260688,0.0,3.6
53,9.254006147384644,0.0285593,0.0,3.6
54,9.424619436264038,0.02914791,0.0,3.6
55,9.595715045928955,0.02928369,0.0,3.6
56,9.76929759979248,0.02866024,0.0,3.6
57,9.9414701461792,0.03478973,0.0,3.6
58,10.11132264137268,0.03257667,0.0,3.6
59,10.282533645629883,0.03335104,0.0,3.6
60,10.454097270965576,0.03431893,0.0,3.6
61,10.623151302337646,0.02984593,0.0,3.6
62,10.795550346374512,0.03152898,0.0,3.6
63,10.968477249145508,0.03081115,0.0,3.6
64,11.138622283935547,0.02933665,0.0,3.6
65,11.310507774353027,0.02936915,0.0,3.6
66,11.481000423431396,0.03017701,0.0,3.6
67,11.651023149490356,0.03211241,0.0,3.6
68,11.822662353515625,0.03147309,0.0,3.6
69,11.992910861968994,0.03192968,0.0,3.6
70,12.163720607757568,0.03490266,0.0,3.6
71,12.335632562637329,0.03009515,0.0,3.6
72,12.504006385803223,0.02870151,0.0,3.6
73,12.674545526504517,0.03060603,0.0,3.6
74,12.84488821029663,0.03006049,0.0,3.6
75,13.015199661254883,0.03585146,0.0,3.6
76,13.18942403793335,0.0284977,0.0,3.6
77,13.359715700149536,0.03509352,0.0,3.6
78,13.532644510269165,0.02975189,0.0,3.6
79,13.702310562133789,0.03596111,0.0,3.6
80,13.873109579086304,0.03181651,0.0,3.6
81,14.04465126991272,0.03250844,0.0,3.6
82,14.215405464172363,0.03154659,0.0,3.6
83,14.386505365371704,0.03212998,0.0,3.6
84,14.558238506317139,0.02987371,0.0,3.6
85,14.729002475738525,0.02983153,0.0,3.6
86,14.901294231414795,0.02997503,0.0,3.6
87,15.071783065795898,0.03767013,0.0,3.6
88,15.242697477340698,0.02723202,0.0,3.6
89,15.414222717285156,0.03091381,0.0,3.6
90,15.58447551727295,0.03533132,0.0,3.6
91,15.754293203353882,0.03575367,0.0,3.6
92,15.923574209213257,0.03449086,0.0,3.6
93,16.093490839004517,0.03506926,0.0,3.6
94,16.263943672180176,0.02960051,0.0,3.6
95,16.447752237319946,0.03205906,0.0,3.6
96,16.618218183517456,0.02954267,0.0,3.6
97,16.787616968154907,0.03214648,0.0,3.6
98,16.95865488052368,0.02944842,0.0,3.6
99,17.130659818649292,0.03766131,0.0,3.6
100,17.299288749694824,0.03155481,0.0,3.6
101,17.46985101699829,0.03336211,0.0,3.6
102,17.63788914680481,0.0295283,0.0,3.6
103,17.80647897720337,0.0309385,0.0,3.6
104,17.976353406906128,0.03300336,0.0,3.6
105,18.146358013153076,0.02846269,0.0,3.6
106,18.318387031555176,0.03285496,0.0,3.6
107,18.4868745803833,0.03339972,0.0,3.6
108,18.656264066696167,0.02949467,0.0,3.6
109,18.826101303100586,0.02927736,0.0,3.6
110,18.995455741882324,0.03105812,0.0,3.6
111,19.16501760482788,0.03107933,0.0,3.6
112,19.336761236190796,0.03305697,0.0,3.6
113,19.50644016265869,0.02980728,0.0,3.6
114,19.678216695785522,0.03099668,0.0,3.6
115,19.84877324104309,0.02240345,0.0,3.6
116,20.01722741127014,0.01556872,0.0,3.6
117,20.186514377593994,0.01579003,0.0,3.6
118,20.35575819015503,0.01584134,0.0,3.6
119,20.526650428771973,0.01555154,0.0,3.6
120,20.696159601211548,0.01550937,0.0,3.6
121,20.865224838256836,0.01549034,0.0,3.6
122,21.03503179550171,0.01559442,0.0,3.6
123,21.205174207687378,0.01579803,0.0,3.6
124,21.376375913619995,0.01559572,0.0,3.6
125,21.547373056411743,0.01553495,0.0,3.6
126,21.7184317111969,0.01549612,0.0,3.6
127,21.889046669006348,0.03845759,0.0,3.6
128,22.058066844940186,0.03848827,0.0,3.6
129,22.22956943511963,0.03856038,0.0,3.6
130,22.398444414138794,0.03864296,0.0,3.6
131,22.5699679851532,0.03869744,0.0,3.6
132,22.742656707763672,0.038735,0.0,3.6
133,22.9106662273407,0.03875715,0.0,3.6
134,23.079806089401245,0.03877294,0.0,3.6
135,23.248784065246582,0.03878089,0.0,3.6
136,23.406935453414917,0.03879209,0.0,3.6
137,23.574625253677368,0.03878727,0.0,3.6
138,23.742852926254272,0.03879542,0.0,3.6
139,23.917724132537842,0.03879238,0.0,3.6
140,24.084142923355103,0.03879252,0.0,3.6
141,24.260746955871582,0.03879214,0.0,3.6
142,24.431503772735596,0.03879458,0.0,3.6
143,24.594117879867554,0.03879481,0.0,3.6
144,24.756661891937256,0.03879362,0.0,3.6
145,24.93415904045105,0.03879074,0.0,3.6
146,25.115167140960693,0.03879055,0.0,3.6
147,25.288606643676758,0.03879157,0.0,3.6
148,25.467339992523193,0.03879709,0.0,3.6
149,25.626752138137817,0.03879702,0.0,3.6
150,25.80156445503235,0.03879502,0.0,3.6
151,25.97743511199951,0.0387979,0.0,3.6
152,26.150984525680542,0.03879488,0.0,3.6
153,26.32969379425049,0.0387974,0.0,3.6
154,26.498538732528687,0.03879547,0.0,3.6
155,26.66696858406067,0.03880009,0.0,3.6
156,26.836612701416016,0.03879743,0.0,3.6
157,27.0059654712677,0.0388006,0.0,3.6
158,27.175029516220093,0.0387976,0.0,3.6
159,27.356534719467163,0.03879745,0.0,3.6
160,27.538660287857056,0.03878868,0.0,3.6
161,27.70781922340393,0.03879642,0.0,3.6
162,27.87611484527588,0.03879692,0.0,3.6
163,28.046443939208984,0.0387954,0.0,3.6
164,28.2296142578125,0.03879753,0.0,3.6
165,28.39910626411438,0.03879987,0.0,3.6
166,28.580684185028076,0.03880022,0.0,3.6
167,28.751102685928345,0.03877988,0.0,3.6
168,28.91999626159668,0.0387961,0.0,3.6
169,29.089813470840454,0.03879449,0.0,3.6
170,29.261739015579224,0.03879729,0.0,3.6
171,29.434061765670776,0.03879844,0.0,3.6
172,29.605225086212158,0.03879474,0.0,3.6
173,29.776493310928345,0.0387986,0.0,3.6
174,29.948381423950195,0.03905944,0.0,3.6
175,30.120067834854126,0.03880006,0.0,3.6
176,30.292574644088745,0.03879964,0.0,3.6
177,30.463262796401978,0.0387877,0.0,3.6
178,30.634642124176025,0.03880078,0.0,3.6
179,30.807141065597534,0.03880098,0.0,3.6
180,30.977038860321045,0.03879714,0.0,3.6
181,31.147140979766846,0.03879613,0.0,3.6
182,31.317249298095703,0.03879764,0.0,3.6
183,31.491535663604736,0.03879718,0.0,3.6
184,31.663124084472656,0.03879926,0.0,3.6
185,31.83300232887268,0.03880183,0.0,3.6
186,32.00590705871582,0.03879775,0.0,3.6
187,32.17692494392395,0.03880119,0.0,3.6
188,32.348474740982056,0.0388028,0.0,3.6
189,32.52004885673523,0.03880017,0.0,3.6
190,32.69079780578613,0.03879919,0.0,3.6
191,32.86030554771423,0.03879879,0.0,3.6
192,33.03219795227051,0.03880093,0.0,3.6
193,33.20353651046753,0.03879888,0.0,3.6
194,33.374449729919434,0.03879238,0.0,3.6
195,33.5457718372345,0.03877744,0.0,3.6
196,33.7164306640625,0.03879613,0.0,3.6
197,33.88780856132507,0.03880119,0.0,3.6
198,34.058520793914795,0.0387973,0.0,3.6
199,34.23036789894104,0.03879645,0.0,3.6
200,34.400376319885254,0.03880304,0.0,3.6
201,34.569424629211426,0.03880208,0.0,3.6
202,34.73915767669678,0.03880451,0.0,3.6
203,34.910635232925415,0.01249256,0.0,3.6
204,35.08286452293396,0.01256763,0.0,3.6
205,35.25410056114197,0.01251482,0.0,3.6
206,35.425965547561646,0.01388112,0.0,3.6
207,35.59737682342529,0.01247686,0.0,3.6
208,35.76852774620056,0.0124721,0.0,3.6
209,35.939444065093994,0.01253186,0.0,3.6
210,36.10964894294739,0.01260215,0.0,3.6
211,36.27967596054077,0.01243854,0.0,3.6
212,36.45185112953186,0.01263297,0.0,3.6
213,36.62538027763367,0.01242193,0.0,3.6
214,36.81060028076172,0.01447649,0.0,3.6
215,36.98223280906677,0.01448321,0.0,3.6
216,37.15360450744629,0.01448711,0.0,3.6
217,37.324803590774536,0.01448796,0.0,3.6
218,37.49604153633118,0.0144885,0.0,3.6
219,37.665756940841675,0.01449154,0.0,3.6
220,37.83806872367859,0.01449448,0.0,3.6
221,38.007951498031616,0.01449441,0.0,3.6
222,38.178558349609375,0.0144917,0.0,3.6
223,38.34854698181152,0.01449782,0.0,3.6
224,38.53296756744385,0.01449803,0.0,3.6
225,38.704378604888916,0.01449613,0.0,3.6
226,38.87450885772705,0.01449741,0.0,3.6
227,39.04601788520813,0.0144967,0.0,3.6
228,39.21632933616638,0.01449806,0.0,3.6
229,39.38579702377319,0.01449727,0.0,3.6
230,39.556692123413086,0.01449309,0.0,3.6
231,39.727036237716675,0.0144978,0.0,3.6
232,39.89699673652649,0.01449592,0.0,3.6
233,40.06734323501587,0.014492,0.0,3.6
234,40.239006757736206,0.01449213,0.0,3.6
235,40.422932147979736,0.01449089,0.0,3.6
236,40.59618878364563,0.01448898,0.0,3.6
237,40.76733756065369,0.01448965,0.0,3.6
238,40.936468839645386,0.01448871,0.0,3.6
239,41.10724759101868,0.01448793,0.0,3.6
240,41.278240442276,0.01448895,0.0,3.6
241,41.449278354644775,0.01448862,0.0,3.6
242,41.62008714675903,0.0144922,0.0,3.6
243,41.791439056396484,0.01449054,0.0,3.6
244,41.961809158325195,0.01449168,0.0,3.6
245,42.1350474357605,0.01448879,0.0,3.6
246,42.305075883865356,0.01448948,0.0,3.6
247,42.474853515625,0.01448992,0.0,3.6
248,42.646318674087524,0.01448789,0.0,3.6
249,42.81687831878662,0.01448637,0.0,3.6
250,42.98719024658203,0.0144838,0.0,3.6
251,43.159618854522705,0.01448167,0.0,3.6
252,43.33251643180847,0.01448452,0.0,3.6
253,43.5035936832428,0.01449485,0.0,3.6
254,43.67452311515808,0.01450789,0.0,3.6
255,43.845056772232056,0.01450389,0.0,3.6
256,44.01513695716858,0.014499,0.0,3.6
257,44.1863317489624,0.01449432,0.0,3.6
258,44.35679841041565,0.01448932,0.0,3.6
259,44.52720832824707,0.01448897,0.0,3.6
260,44.69829845428467,0.01448989,0.0,3.6
261,44.86975288391113,0.0144874,0.0,3.6
262,45.04078555107117,0.01448846,0.0,3.6
263,45.21230435371399,0.0144882,0.0,3.6
264,45.38311958312988,0.01448766,0.0,3.6
265,45.56638860702515,0.01448802,0.0,3.6
266,45.73849368095398,0.01448975,0.0,3.6
267,45.90849018096924,0.01448838,0.0,3.6
268,46.09421253204346,0.01448993,0.0,3.6
269,46.26461482048035,0.01448902,0.0,3.6
270,46.43608784675598,0.01448895,0.0,3.6
271,46.60663652420044,0.0144891,0.0,3.6
272,46.77922797203064,0.01448687,0.0,3.6
273,46.950639724731445,0.01449037,0.0,3.6
274,47.122783184051514,0.01448835,0.0,3.6
275,47.2928900718689,0.01448971,0.0,3.6
276,47.46388554573059,0.01448832,0.0,3.6
277,47.63391971588135,0.01448749,0.0,3.6
278,47.80600094795227,0.01448723,0.0,3.6
279,47.97533082962036,0.01448983,0.0,3.6
280,48.147584438323975,0.01448715,0.0,3.6
281,48.31804013252258,0.01449123,0.0,3.6
282,48.48720073699951,0.01448875,0.0,3.6
283,48.65942358970642,0.01448902,0.0,3.6
284,48.84463882446289,0.0144877,0.0,3.6
285,49.01400065422058,0.01448709,0.0,3.6
286,49.18495750427246,0.01449024,0.0,3.6
287,49.35668754577637,0.01448935,0.0,3.6
288,49.527740716934204,0.01448586,0.0,3.6
289,49.713820934295654,0.0138639,0.0,3.6
290,49.886409282684326,0.0124803,0.0,3.6
291,50.057453632354736,0.01258006,0.0,3.6
292,50.22759008407593,0.01249725,0.0,3.6
293,50.39709711074829,0.01249239,0.0,3.6
294,50.566901206970215,0.01244036,0.0,3.6
295,50.73753213882446,0.01259834,0.0,3.6
296,50.92243719100952,0.01244011,0.0,3.6
297,51.09210133552551,0.01246197,0.0,3.6
298,51.26477932929993,0.01241404,0.0,3.6
299,51.43534874916077,0.01240942,0.0,3.6
300,51.606815576553345,0.01465352,0.0,3.6
301,51.77717304229736,0.01447163,0.0,3.6
302,51.94890999794006,0.01447593,0.0,3.6
303,52.11870574951172,0.0144784,0.0,3.6
304,52.291669607162476,0.01448421,0.0,3.6
305,52.462300539016724,0.01448455,0.0,3.6
306,52.63410520553589,0.01448459,0.0,3.6
307,52.8045129776001,0.01448579,0.0,3.6
308,52.973780393600464,0.01448634,0.0,3.6
309,53.14688968658447,0.0144896,0.0,3.6
310,53.31665778160095,0.01448703,0.0,3.6
311,53.489367723464966,0.01448901,0.0,3.6
312,53.65974545478821,0.01448894,0.0,3.6
313,53.829578161239624,0.01448744,0.0,3.6
314,54.003172874450684,0.01448621,0.0,3.6
315,54.17389249801636,0.01448693,0.0,3.6
316,54.35742926597595,0.01448586,0.0,3.6
317,54.528149366378784,0.01448504,0.0,3.6
318,54.69666504859924,0.01448799,0.0,3.6
319,54.86718273162842,0.0144866,0.0,3.6
320,55.037471294403076,0.01448557,0.0,3.6
321,55.20764684677124,0.0144869,0.0,3.6
322,55.377673625946045,0.01448679,0.0,3.6
323,55.54869627952576,0.0144885,0.0,3.6
324,55.72038555145264,0.01448971,0.0,3.6
325,55.90619659423828,0.01449041,0.0,3.6
326,56.07655096054077,0.01448816,0.0,3.6
327,56.247045278549194,0.01448707,0.0,3.6
328,56.417622327804565,0.0144854,0.0,3.6
329,56.5908317565918,0.01449506,0.0,3.6
330,56.77516746520996,0.0145106,0.0,3.6
331,56.946369647979736,0.01450742,0.0,3.6
332,57.11646342277527,0.01449962,0.0,3.6
333,57.28707027435303,0.01449234,0.0,3.6
334,57.45713186264038,0.01448962,0.0,3.6
335,57.630255937576294,0.01448741,0.0,3.6
336,57.801594257354736,0.01448696,0.0,3.6
337,57.98564386367798,0.01448585,0.0,3.6
338,58.155457973480225,0.0144904,0.0,3.6
339,58.33872580528259,0.0144871,0.0,3.6
340,58.50953722000122,0.01448613,0.0,3.6
341,58.69427013397217,0.01448836,0.0,3.6
342,58.86514925956726,0.01448615,0.0,3.6
343,59.035271883010864,0.01448686,0.0,3.6
344,59.20775747299194,0.01448575,0.0,3.6
345,59.37948775291443,0.01448546,0.0,3.6
346,59.55059862136841,0.01448587,0.0,3.6
347,59.7223687171936,0.01448714,0.0,3.6
348,59.89317440986633,0.01448782,0.0,3.6
349,60.063886642456055,0.01448589,0.0,3.6
350,60.235883951187134,0.01448698,0.0,3.6
351,60.419633865356445,0.01449024,0.0,3.6
352,60.58939218521118,0.01448771,0.0,3.6
353,60.76140999794006,0.0144899,0.0,3.6
354,60.933098554611206,0.01448727,0.0,3.6
355,61.117156744003296,0.01448757,0.0,3.6
356,61.30218982696533,0.01448649,0.0,3.6
357,61.47013735771179,0.01448586,0.0,3.6
358,61.641595125198364,0.0144879,0.0,3.6
359,61.81030082702637,0.0144838,0.0,3.6
360,61.98160195350647,0.01448462,0.0,3.6
361,62.152169942855835,0.01448658,0.0,3.6
362,62.324899196624756,0.01448669,0.0,3.6
363,62.508055686950684,0.01448638,0.0,3.6
364,62.676716327667236,0.01448386,0.0,3.6
365,62.84700345993042,0.01448563,0.0,3.6
366,63.018701791763306,0.01448739,0.0,3.6
367,63.188621282577515,0.01448794,0.0,3.6
368,63.362289905548096,0.01448612,0.0,3.6
369,63.53316617012024,0.01448589,0.0,3.6
370,63.705979108810425,0.01448679,0.0,3.6
371,63.877121448516846,0.01448732,0.0,3.6
372,64.04625868797302,0.01448691,0.0,3.6
373,64.21670937538147,0.01448487,0.0,3.6
374,64.3876371383667,0.01448678,0.0,3.6
375,64.55938863754272,0.01448324,0.0,3.6
376,64.72931456565857,0.0131492,0.0,3.6
377,64.90118050575256,0.01257586,0.0,3.6
378,65.07164144515991,0.01249475,0.0,3.6
379,65.24100971221924,0.01259971,0.0,3.6
380,65.41267681121826,0.0124286,0.0,3.6
381,65.58285069465637,0.01248861,0.0,3.6
382,65.75277543067932,0.01244717,0.0,3.6
383,65.92333960533142,0.01261639,0.0,3.6
384,66.09425139427185,0.01241045,0.0,3.6
385,66.27024602890015,0.01242622,0.0,3.6
386,66.44258618354797,0.01241958,0.0,3.6
387,66.61904430389404,0.01463829,0.0,3.6
388,66.79150867462158,0.01447119,0.0,3.6
389,66.96775674819946,0.01447775,0.0,3.6
390,67.1395194530487,0.01448089,0.0,3.6
391,67.32248520851135,0.01448329,0.0,3.6
392,67.49488377571106,0.01448487,0.0,3.6
393,67.67212080955505,0.01448489,0.0,3.6
394,67.85237312316895,0.01448429,0.0,3.6
395,68.03176593780518,0.01448485,0.0,3.6
396,68.21139717102051,0.01448616,0.0,3.6
397,68.383309841156,0.01448663,0.0,3.6
398,68.5575532913208,0.01448558,0.0,3.6
399,68.73536562919617,0.0144865,0.0,3.6
